Key,SourceString,Context
"Building_FloorTriangleT02_AEA_A_Desc","Треугольный пол из досок",""
"Building_FloorTriangleT01_AEA_D_Name","Треугольный пол (прутья)",""
"Building_FloorTriangleT01_AEA_D_Description","Треугольный пол из прутьев, для более сложных построек",""
"Building_FloorTriangleT03_AEA_A_Desc","A triangular floor section made of logs",""
"Building_FloorTriangleT04_AEA_B_Desc","A triangular floor section made of mahogany",""
"Building_FloorTriangleT04_AEA_D_Desc","A triangular floor section made of marble",""
"Building_BasementT01_BBB_A_Name","Фундамент (прутья)","Большой фундамент из жердей 2х2"
"Building_BasementT01_BBB_A_Description","Фундамент из прутьев","Б"
"Building_FloorT02_BEB_A_Name","Большой пол из бревен",""
"Building_FloorT01_AEA_A_Name","Пол из листьев","Пол из листьев"
"Building_FloorT01_AEA_C_Name","Пол из прутьев",""
"Building_FloorT01_BAB_D_Name","Большой пол (прутья)",""
"Building_FloorT01_BAB_D_Description","Большой пол из прутьев",""
"Building_FloorT01_BEB_A_Name","Средний пол из прутьев",""
"Building_DoorT02_BCE_A_Name","Дверь из бревен","Бревенчатая дверь"
"Building_DoorT02_BCE_02_Name","Дверь из прутьев","Дверь из прутьев"
"Building_WallT01_AAE_B_Name","Стена из досок","Стена из досок"
"Building_WallT01_AAE_C_Name","NOT USEDPrison wall","Тюремная стена"
"Building_WallTriangleUpT01_AAE_A_Name","Равносторонняя треугольная стена из прутьев 64°","Равносторонняя треугольная стена 64°"
"Building_RuinsWall_BAA_B_Name","NOT USEDCoast Jungle Ruins half wall","[dev]Половина руинной стены"
"Building_RuinsWall_BBA_A_Name","NOT USEDCoast Jungle Ruins  wall","[dev]Целая руинная стена"
"Building_RuinsWall_BBA_B_Name","NOT USEDCoast Jungle Ruins  wall 3/4","[dev]Почти целая руинная стена"
"Building_RuinsWall_BBA_C_Name","NOT USEDCoast Jungle Ruins  wall 3/4 with loophole","[dev]Почти целая руинная стена с прострелами"
"Building_RuinsWall_BFA_A_Name","NOT USEDCoast Jungle Ruins  wall 1/4","[dev]Почти разбитая  руинная стена"
"Building_RuinsWallR_BAA_A_Name","NOT USEDCoast Jungle Ruins  wall R","[dev]Правый переход с руинной стены"
"Building_RuinsWallL_BAA_A_Name","NOT USEDCoast Jungle Ruins  wall L","[dev]Левый переход с руинной стены"
"Building_RuinsWallL_BBA_D_Name","NOT USEDCoast Jungle Ruins  Basement","[dev] Фундамент руин"
"Building_RuinsWallL_BBA_E_Name","NOT USEDCoast Jungle Ruins Pretty","[dev]Красивая стена руин"
"Building_WindowframeT01_AAE_A_Name","Простое окно из досок","Простое окно"
"Building_WindowframeT02_AAE_A_Name","Квадратное окно","Малое оконо из досок 1x1"
"Building_WindowframeT02_AAE_A_Desc","Застекленное окно из досок","Малое оконо из досок 1x1"
"Building_WindowframeT03_AAE_A_Name","Квадратное окно","Малое болотное окошко 1x1"
"Building_WindowframeT03_AAE_A_Desc","Состаренное окно из прутьев","Малое болотное окошко 1x1"
"Building_WindowframeT02_BBE_A_Name","Двустворчатое окно","Большое окно"
"Building_WindowframeT02_BBE_A_Desc","Застекленное двойное окно из досок со створками","Большое окно"
"Building_WindowframeT02_BBE_B_Name","Двустворчатое окно","Большое окно"
"Building_WindowframeT02_BBE_B_Desc","Среднее окно из досок со створками","Большое окно"
"Building_WindowframeT02_ABE_A_Name","Узкое окно",""
"Building_WindowframeT02_ABE_A_Desc","Застекленное узкое окно из досок",""
"Building_WindowframeT02_ABE_B_Name","Узкое окно",""
"Building_WindowframeT02_ABE_B_Desc","Узкое окно c сеткой",""
"Building_WindowT02_ABE_A_Name","Вертикальное окно из досок","Вертикальное окно"
"Building_WindowT01_BAE_A_Name","Горизонтальное окно из досок","Горизонтальное окно"
"Building_WoodenChest_Name","Деревянный сундук","Name of the treasure chest to be opened"
"Building_WoodenChest_01_Name","Состаренный сундук",""
"Building_WoodenChest_04_Name","Пиратский сундук",""
"Building_WoodenChest_08_Name","Кованый сундук",""
"Building_Chest1_Description","Позволяет хранить вещи\r\n\r\nВместимость 28 ячеек","Description of the treasure chest to be opened"
"Building_Chest1_Name","Деревянный сундук",""
"Building_ChestT00_Name","Корзина для хранения",""
"Building_ChestT00_Description","Позволяет хранить вещи\r\n\r\nВместимость 16 ячеек",""
"Building_ChestT01_Barrel_Name","Бочка для хранения",""
"Building_ChestT01_Barrel_Description","Позволяет хранить вещи\r\n\r\nВместимость 28 ячеек",""
"Building_ChestT01_Box_Name","Ящик для хранения",""
"Building_ChestT01_Box_Description","Allows you to store your belongings.\r\n\r\nCapacity: 28 slots",""
"Building_ChestT01_Bale_Name","Тюк для хранения",""
"Building_ChestT01_Bale_Description","Allows you to store your belongings.\r\n\r\nCapacity: 28 slots",""
"Building_Bedroll01_Name","Простая кровать","Простая кровать"
"Building_Bedroll02_Name","Простая кровать с изголовьем",""
"Building_Bedroll01_Description","Cпальное место. Лучше чем ничего\r\n\r\nПозволяет сохранять точку возрождения\r\n\r\nТребует крышу\r\n\r\nКомфорт +1\r\nБонусы комфорта в категории не суммируются","Cпальное место. Лучше чем ничего\r\n\r\nПозволяет сохранять точку возрождения\r\n\r\nТребует крышу\r\nКомфорт +1"
"Building_Bedroll02_Description","Простая кровать с украшенным изголовьем\r\n\r\nПозволяет сохранять точку возрождения\r\n\r\nТребует крышу\r\n\r\nКомфорт +2\r\nБонусы комфорта в категории не суммируются",""
"Building_Bedroll_T02_Description","Кровать созданная для отдыха после долгой охоты\r\n\r\nПозволяет сохранять точку возрождения\r\n\r\nТребует крышу\r\n\r\nКомфорт +2\r\nБонусы комфорта в категории не суммируются",""
"Building_Bedroll_T04_Description","Прочная и добротная кровать, в которой надёжность сочетается с изяществом\r\n\r\nПозволяет сохранять точку возрождения\r\n\r\nТребует крышу\r\n\r\nКомфорт +2\r\nБонусы комфорта в категории не суммируются",""
"Building_Bedroll0_T04_Cool_Description","Роскошная кровать, будто созданная для тех, кто привык спать в объятиях мягкости и величия\r\n\r\nПозволяет сохранять точку возрождения\r\n\r\nТребует крышу\r\n\r\nКомфорт +2\r\nБонусы комфорта в категории не суммируются",""
"Craftstation_EnchantingTableT03_Name","Стол зачарований","Стол зачарования"
"Craftstation_EnchantingTableT03_Description","Позволяет зачаровывать различные материалы\r\n\r\nТребует крышу\r\n\r\nРаботает только в радиусе действия Bonfire",""
"Craftstation_JewelryStandT01_Name","Ювелирная стойка",""
"Craftstation_JewelryStandT01_Description","Улучшение ювелирного стола\r\n\r\nРаботает только в радиусе действия Bonfire",""
"Craftstation_JewelryCabinetT01_Name","Ювелирный шкафчик",""
"Craftstation_JewelryCabinetT01_Description","Улучшение ювелирного стола\r\n\r\nРаботает только в радиусе действия Bonfire",""
"Craftstation_JewelryTable_Name","Ювелирный стол",""
"Craftstation_JewelryTable_Description","Позволяет изготавливать бижутерию\r\n\r\nТребует крышу\r\n\r\nРаботает только в радиусе действия Bonfire",""
"Craftstation_AlchemyFurnaceT01_Name","Печь с котлом",""
"Craftstation_AlchemyFurnaceT01_Description","Улучшение алхимического стола\r\n\r\nРаботает только в радиусе действия Bonfire",""
"Craftstation_AlchemyDistillerT01_Name","Перегонный аппарат",""
"Craftstation_AlchemyDistillerT01_Description","Улучшение алхимического стола\r\n\r\nРаботает только в радиусе действия Bonfire",""
"Craftstation_AlchemyExtraTableT01_Name","Стол с реактивами",""
"Craftstation_AlchemyExtraTableT01_Description","Улучшение алхимического стола\r\n\r\nРаботает только в радиусе действия Bonfire",""
"Craftstation_AlchemyFlasksT01_Name","Стол со склянками",""
"Craftstation_AlchemyFlasksT01_Description","Улучшение алхимического стола\r\n\r\nРаботает только в радиусе действия Bonfire",""
"Craftstation_AlchemyTableT01_Name","Алхимический стол","Алхимический стол"
"Craftstation_AlchemyTableT01_Description","Позволяет изготавливать зелья и эликсирыr\r\n\r\nТребует крышу\r\n\r\nРаботает только в радиусе действия Bonfire",""
"Craftstation_ArmorTableT01_Name","Верстак бронника новичка","Верстак бронника новичка"
"Craftstation_ArmorTableT01_Description","Позволяет создавать одежду и доспехи\r\n\r\nРаботает только в радиусе действия Bonfire\r\nТребует крышу","Позволяет создавать одежду и доспехи"
"Craftstation_ArmorTableT02_Name","Верстак бронника подмастерья","Верстак бронника подмастерья"
"Craftstation_ArmorTableT02_Description","Позволяет создавать одежду и доспехи\r\n\r\nРаботает только в радиусе действия Bonfire\r\nТребует крышу","Позволяет создавать одежду и доспехи"
"Craftstation_ArmorTableT03_Name","Верстак бронника мастера","Верстак бронника мастера"
"Craftstation_ArmorTableT03_Description","Позволяет создавать одежду и доспехи\r\n\r\nРаботает только в радиусе действия Bonfire\r\nТребует крышу","Позволяет создавать одежду и доспехи"
"Craftstation_CookingT01_Name","Костёр для готовки","Лагерный костер"
"Craftstation_CookingT01_Description","Позволяет готовить различные блюда\r\n\r\nКомфорт +1\r\nБонусы комфорта от очагов не суммируются","Позволяет готовить больше блюд\r\n\r\nКомфорт +1"
"Craftstation_CookingTableT01_Name","Разделочный стол",""
"Craftstation_CookingTableT01_Description","Улучшение костра для готовки\r\n\r\nРаботает только в радиусе действия Bonfire",""
"Craftstation_CookingShelfT01_Name","Полка для посуды",""
"Craftstation_CookingShelfT01_Description","Улучшение костра для готовки\r\n\r\nРаботает только в радиусе действия Bonfire",""
"Craftstation_CookingRackT01_Name","Стеллаж с припасами",""
"Craftstation_CookingRackT01_Description","Улучшение костра для готовки\r\n\r\nРаботает только в радиусе действия Bonfire",""
