Key,SourceString,Context
"Dialogue_Galen_AfterChasingArtifact_MainQuest_11v1_Galen","Ему доверял губернатор д'Ожерон. Для меня этого достаточно. Тогда как безоглядно верить словам мистера Доу, с моей точки зрения, опрометчиво.",""
"Dialogue_Galen_AfterChasingArtifact_MainQuest_11v2_Galen","Я знаком со всеми картографами Тортуги, Порт-Ройала и Портсмута и с целой кучей людей, которые пользуются их услугами. Но о нем никогда не слышал.",""
"Dialogue_Galen_AfterChasingArtifact_MainQuest_12_Player","В любом случае сначала нужно найти другие артефакты и отобрать еще один у Черной Бороды.",""
"Dialogue_Galen_AfterChasingArtifact_MainQuest_13_Galen","Кажется, у меня проблемы со слухом... Капитан. Вы же не сказали только что, что хотите выступить против флота Эдварда Тича? Это самоубийство!",""
"Dialogue_Galen_AfterChasingArtifact_MainQuest_14v1_Player","Возможно. Но мне нечего терять",""
"Dialogue_Galen_AfterChasingArtifact_MainQuest_14v2_Player","Я убил двух капитанов Черной Бороды. Он скоро сам за мной придет.",""
"Dialogue_Galen_AfterChasingArtifact_MainQuest_15_Galen","Полагаю, я должен смириться с вашим решением. Простите, если кажусь неблагодарным, я всего лишь пытаюсь предостеречь вас от огромной ошибки.",""
"Dialogue_Galen_AfterChasingArtifact_MainQuest_16_Galen","Вы можете на меня рассчитывать, Капитан. Я в любом случае постараюсь помочь вам.",""
"Dialogue_Galen_GiftPotion_01_Player","<img id=\""Reward\""/> У вас есть для меня что-нибудь?",""
"Dialogue_Galen_GiftPotion_02v1_Galen","Пока что ничего нет",""
"Dialogue_Galen_GiftPotion_02v2_Galen","Да, возьмите. Вам это может пригодиться.",""
"Dialogue_Galen_AboutAdventures_Intro_01_Player","<img id=\""Lens\""/> Хотел вас кое о чем спросить...",""
"Dialogue_Galen_AboutAdventures_Intro_02_Galen","О чем же?",""
"Dialogue_Galen_AboutAdventures_SmugglersDen_01_Player","Здесь есть схроны контрабандистов. Вам о них что-нибудь известно?",""
"Dialogue_Galen_AboutAdventures_SmugglersDen_02_Galen","Их схроны разбросаны по многим островам.",""
"Dialogue_Galen_AboutAdventures_SmugglersDen_03_Galen","Я даже надеялся, что найду один, когда покинул гостеприимного мистера Ричардса и его джентльменов.",""
"Dialogue_Galen_AboutAdventures_SmugglersDen_04_Galen","Думал, наткнусь на людей или хотя бы склад припасов.",""
"Dialogue_Galen_AboutAdventures_BucaneerCamp_01_Player","Мне попался заброшенный лагерь буканьеров.",""
"Dialogue_Galen_AboutAdventures_BucaneerCamp_02_Galen","Охотники превратились в жертву. Они первыми приняли на себя удар Черной Бороды, после того как он объявил себя королем.",""
"Dialogue_Galen_AboutAdventures_BucaneerCamp_03_Galen","Буканьеры – превосходные стрелки. Жаль, что их осталась всего горстка. Иначе они представляли бы серьезную угрозу пиратам.",""
"Dialogue_Galen_AboutAdventures_AncientRuins_01_Player","Мне попались необычные руины. Вы что-нибудь о них слышали?",""
"Dialogue_Galen_AboutAdventures_AncientRuins_02_Galen","Нет, ничего. Предпочитаю держаться от них подальше. Никогда не знаешь, что именно оттуда вылезет.",""
"Dialogue_Galen_AboutAdventures_GhostEncounter_01_Player","Я вижу призраков.",""
"Dialogue_Galen_AboutAdventures_GhostEncounter_02_Galen","Хм...",""
"Dialogue_Galen_AboutAdventures_GhostEncounter_03v1_Player","Это хорошее \""Хм...\""?",""
"Dialogue_Galen_AboutAdventures_GhostEncounter_03v2_Player","Хочется более развернутый ответ.",""
"Dialogue_Galen_AboutAdventures_GhostEncounter_03v3_Player","Лучше и не скажешь.",""
"Dialogue_Galen_AboutAdventures_GhostEncounter_04_Galen","Сперва утопленники, теперь призраки... Как много мы еще не знаем о мире. Мне нечего сказать по существу.",""
"Dialogue_Galen_AboutAdventures_GhostEncounter_05_Galen","Но на всякий случай будьте острожнее с зельями, которые вы пьете.",""
"Dialogue_Galen_AskOnDetails_Intro_01_Player","У меня осталось несколько вопросов...",""
"Dialogue_Galen_AskOnDetails_Intro_02_Galen","Расскажу все, что смогу.",""
"Dialogue_Galen_AskOnDetails_Richards_01_Player","Что вам известно о Томасе Ричардсе?",""
"Dialogue_Galen_AskOnDetails_Richards_02_Galen","Кроме того, что он взял наш корабль на абордаж? Немногое.",""
"Dialogue_Galen_AskOnDetails_Richards_03_Galen","Любит поесть, страдает от желудочных колик.",""
"Dialogue_Galen_AskOnDetails_Richards_04_Galen","Один из доверенных капитанов Черной Бороды. Но я слышал, что Ричардс не очень-то ладит со своими напарниками. На этом все.",""
"Dialogue_Galen_AskOnDetails_Artifact_01_Player","Что вам известно об артефакте?",""
"Dialogue_Galen_AskOnDetails_Artifact_02_Galen","Почти ничего. Он как-то связан с живыми мертвецами, но я узнал об этом совсем недавно.",""
"Dialogue_Galen_AskOnDetails_Artifact_03_Galen","Количество раненых в последние месяцы резко увеличилось, и мы с губернатором Тортуги Жан-Полем д'Ожероном устроили для них временный госпиталь.",""
"Dialogue_Galen_AskOnDetails_Artifact_04_Galen","Я пропадал там сутками, а Жан-Поль все время грозился запереть меня в темнице, чтобы я отдохнул.",""
